"tipo","Barrio","cant_hab","cant_bath","superficie","precio"
"Departamento","Belgrano",1,1,50,120000
"Departamento","Belgrano",2,1,53,170000
"Departamento","Belgrano",4,1,67,250000
"Departamento","Belgrano",4,2,170,480000
"Departamento","Belgrano",2,1,45,150000
"Departamento","Belgrano",1,1,46,148000
"Departamento","Belgrano",2,1,36,92000
"Departamento","Belgrano",1,1,34,104000
"Departamento","Belgrano",5,3,172,520000
"Departamento","Belgrano",5,2,225,595000
"Departamento","Belgrano",2,1,55,215000
"Departamento","Belgrano",3,2,96,320000
"Departamento","Belgrano",2,1,40,105000
"Departamento","Belgrano",1,1,40,120000
"Departamento","Belgrano",3,2,88,320000
"Departamento","Belgrano",3,2,82,360000
"Departamento","Belgrano",2,1,40,105000
"Departamento","Belgrano",4,3,233,790000
"Departamento","Belgrano",4,2,120,359000
"Departamento","Belgrano",4,3,204,480000
"Departamento","Floresta",3,1,70,165000
"Departamento","Floresta",2,1,42,90000
"Departamento","Paternal",3,1,88,165000
"Departamento","Recoleta",3,2,123,350000
"Departamento","Recoleta",5,2,142,470000
"Departamento","Recoleta",3,2,116,465000
"Departamento","Recoleta",3,1,127,279000
"Departamento","Recoleta",4,2,130,355000
"Departamento","Recoleta",3,1,62,270000
"Departamento","Recoleta",3,1,60,178000
"Departamento","Recoleta",2,1,40,160000
"Departamento","Recoleta",2,1,37,115000
"Departamento","Saavedra",1,1,78,112500
"Departamento","Saavedra",2,1,44,130000
"Departamento","Balvanera",4,1,122,185000
"Departamento","Caballito",5,2,118,322500
"Departamento","Caballito",3,1,63,214900
"Departamento","Caballito",2,1,58,135000
"Departamento","Caballito",4,2,116,440000
"Departamento","Caballito",5,3,150,280000
"Departamento","Caballito",1,1,41,130000
"Departamento","Caballito",1,1,30,93000
"Departamento","Chacarita",4,3,150,280000
"Departamento","Chacarita",5,3,150,280000
"Departamento","Chacarita",3,1,75,156000
"Departamento","Colegiales",4,2,103,298000
"Departamento","Tribunales",4,1,80,168000
"Departamento","Villa Luro",3,1,52,120000
"Departamento","Barrio Norte",3,1,85,275000
"Departamento","Barrio Norte",3,1,53,159000
"Departamento","Barrio Norte",3,1,69,260000
"Departamento","Barrio Norte",4,2,130,439000
"Departamento","Barrio Norte",1,1,38,120000
"Departamento","Barrio Norte",3,1,96,259000
"Departamento","Barrio Norte",2,1,36,110000
"Departamento","Monte Castro",2,1,52,135000
"Departamento","Villa Crespo",2,1,47,100000
"Departamento","Villa Crespo",3,1,75,156000
"Departamento","Villa Crespo",4,3,150,280000
"Departamento","Villa Crespo",3,1,60,139000
"Departamento","Villa Crespo",4,1,139,265000
"Departamento","Villa Crespo",1,1,35,91000
"Departamento","Villa Devoto",2,1,40,99000
"Departamento","Villa Devoto",2,1,116,207000
"Departamento","Villa Devoto",2,1,61,165000
"Departamento","Villa Devoto",3,1,70,219000
"Departamento","Villa Devoto",3,1,78,240000
"Departamento","Puerto Madero",1,1,45,230000
"Departamento","Puerto Madero",3,3,149,570000
"Departamento","Puerto Madero",1,1,55,245000
"Departamento","San Cristobal",3,2,57,148000
"Departamento","San Cristobal",2,1,39,93000
"Departamento","Villa Urquiza",3,1,75,175000
"Departamento","Villa Urquiza",1,1,66,160000
"Departamento","Villa Urquiza",2,1,36,92000
"Departamento","Villa Urquiza",4,2,140,520000
"Departamento","Villa del Parque",1,1,33,79000
"Departamento","Villa del Parque",2,1,43,102000
"Departamento","Villa Pueyrredón",3,1,65,110000
"PH","Villa Luro",1,1,48,88900
"PH","Villa Devoto",2,1,44,114000
"Departamento","Nuñez",2,1,100,229000
"Departamento","Almagro",2,1,34,98000
"Departamento","Coghlan",1,1,38,109000
"Departamento","Palermo",2,1,43,175000
"Departamento","Palermo",2,1,84,318000
"Departamento","Palermo",2,1,74,350000
"Departamento","Belgrano",2,1,35,89000
"Departamento","Belgrano",2,1,40,105000
"Departamento","Belgrano",2,1,42,110000
"Departamento","Belgrano",2,1,46,135000
"Departamento","Congreso",2,1,64,92000
"Departamento","Balvanera",1,1,28,70000
"Departamento","Balvanera",2,1,40,76000
"Departamento","Balvanera",2,1,43,90000
"Departamento","Balvanera",2,2,57,122000
"Departamento","Caballito",2,1,56,118000
"Departamento","Caballito",2,1,35,112000
"Departamento","Monte Castro",1,1,41,89500
"Departamento","Monte Castro",1,1,42,125000
"Departamento","San Nicolás",2,1,35,98000
"Departamento","Villa Crespo",2,1,43,128000
"Departamento","Puerto Madero",2,2,102,398000
"Departamento","Villa Urquiza",2,1,37,96000
"Departamento","Villa Pueyrredón",2,1,49,110000
"Departamento","Villa General Mitre",2,1,36,92000
"PH","Nuñez",3,1,82,196500
"PH","Palermo",4,2,130,298000
"PH","Floresta",3,1,110,130000
"PH","Saavedra",3,1,95,155000
"PH","Mataderos",3,1,110,160000
"PH","Agronomía",3,1,76,199000
"PH","San Cristobal",3,1,52,83000
"PH","San Cristobal",3,1,77,78000
"PH","Villa Urquiza",3,1,105,230000
"PH","Velez Sarsfield",3,1,95,155000
"Casa","Villa del Parque",4,2,192,280000
"Departamento","Boca",3,1,59,92000
"Departamento","Boedo",3,1,81,142000
"Departamento","Flores",3,1,64,115000
"Departamento","Flores",3,1,60,130000
"Departamento","Almagro",3,1,66,137000
"Departamento","Palermo",3,1,85,249000
"Departamento","Palermo",3,1,56,219000
"Departamento","Palermo",3,1,44,120000
"Departamento","Belgrano",4,1,87,264000
"Departamento","Recoleta",3,2,95,346800
"Departamento","Recoleta",3,2,69,215000
"Departamento","Recoleta",3,1,76,242000
"Departamento","Caballito",3,2,82,239000
"Departamento","Caballito",3,1,84,178000
"Departamento","Caballito",3,2,93,350000
"Departamento","Caballito",3,2,72,155000
"Departamento","Caballito",3,2,82,239000
"Departamento","Caballito",3,2,108,313000
"Departamento","San Telmo",3,1,50,108000
"Departamento","Constitución",3,1,66,109000
"Departamento","Puerto Madero",3,3,167,865000
"Departamento","Puerto Madero",3,2,103,499900
"Departamento","San Cristobal",3,1,54,145000
"Departamento","Villa Ortuzar",3,1,55,160000
"Departamento","Parque Chacabuco",3,1,79,249000
"PH","Versalles",5,1,158,187500
"PH","Velez Sarsfield",4,1,94,140000
"Casa","Nuñez",4,2,170,349000
"Casa","Coghlan",6,3,290,790000
"Casa","Coghlan",4,2,170,349000
"Departamento","Boca",4,2,126,130000
"Departamento","Flores",4,2,82,144000
"Departamento","Palermo",4,1,85,290000
"Departamento","Palermo",4,2,110,290000
"Departamento","Palermo",4,1,79,220000
"Departamento","Belgrano",4,2,137,296000
"Departamento","Belgrano",4,3,115,330000
"Departamento","Belgrano",4,2,131,380000
"Departamento","Belgrano",4,3,108,407000
"Departamento","Belgrano",4,2,204,480000
"Departamento","Congreso",4,1,89,145000
"Departamento","Recoleta",4,1,122,355000
"Departamento","Caballito",4,1,76,205000
"Departamento","Monserrat",4,1,102,179000
"Departamento","Barrio Norte",4,2,153,338000
"Departamento","San Nicolás",4,1,111,170000
"Departamento","Constitución",3,1,126,108500
"Departamento","San Cristobal",4,1,82,235000
"Departamento","Recoleta",6,4,192,440000
"Departamento","Recoleta",4,1,102,309000
"Departamento","Villa Lugano",5,2,91,99800
"PH","Coghlan",3,1,100,270000
"PH","Palermo",2,2,42,165000
"PH","Palermo",3,1,135,335000
"PH","Versalles",3,2,125,200000
"PH","Villa Urquiza",3,1,100,270000
"Casa","Belgrano",4,1,168,325000
"Casa","Paternal",3,2,140,234000
"Casa","Villa Ortuzar",4,2,150,398000
"Casa","Villa del Parque",2,1,90,172000
"Departamento","Flores",4,1,88,155000
"Departamento","Nuñez",5,1,168,360000
"Departamento","Nuñez",4,2,129,313000
"Departamento","Almagro",1,1,37,72000
"Departamento","Almagro",1,1,43,94000
"Departamento","Almagro",2,1,52,189000
"Departamento","Liniers",1,1,42,110000
"Departamento","Liniers",1,1,60,120000
"Departamento","Palermo",4,2,98,315000
"Departamento","Palermo",1,1,30,93000
"Departamento","Palermo",2,1,64,160000
"Departamento","Palermo",3,2,127,520000
"Departamento","Palermo",1,1,42,150000
"Departamento","Palermo",4,1,84,335000
"Departamento","Palermo",1,1,42,143000
"Departamento","Palermo",4,2,130,490000
"Departamento","Palermo",3,2,182,429000
"Departamento","Barracas",2,1,118,240000
"Departamento","Belgrano",3,2,85,195000
"Departamento","Belgrano",3,2,113,350000
"Departamento","Belgrano",3,2,89,470000
"Departamento","Belgrano",4,3,186,820000
"Departamento","Belgrano",5,1,182,346000
"Departamento","Belgrano",2,1,52,136000
"Departamento","Belgrano",3,1,72,290000
"Departamento","Recoleta",4,2,125,330000
"Departamento","Recoleta",4,1,103,340000
"Departamento","Recoleta",4,2,97,310000
"Departamento","Saavedra",2,1,52,135000
"Departamento","Balvanera",3,1,71,160000
"Departamento","Caballito",3,1,69,189300
"Departamento","Caballito",3,1,82,195000
"Departamento","Caballito",3,1,92,204700
"Departamento","Caballito",3,1,70,163100
"Departamento","Caballito",4,1,106,189000
"Departamento","Caballito",3,1,85,200700
"Departamento","Caballito",2,1,49,121200
"Departamento","Caballito",3,1,68,260000
"Departamento","Caballito",3,1,108,182800
"Departamento","Caballito",3,1,65,157000
"Departamento","Caballito",2,1,50,117600
"Departamento","Caballito",4,1,95,242350
"Departamento","Caballito",2,1,49,131800
"Departamento","Caballito",3,1,69,183800
"Departamento","Caballito",4,1,95,242400
"Departamento","Caballito",3,1,115,194700
"Departamento","Caballito",2,1,61,158100
"Departamento","Caballito",2,1,50,120000
"Departamento","Caballito",3,1,104,199000
"Departamento","Caballito",3,1,104,247300
"Departamento","Caballito",1,1,50,135600
"Departamento","Caballito",3,1,108,182800
"Departamento","Caballito",4,1,97,245500
"Departamento","Caballito",3,1,72,164800
"Departamento","Caballito",2,1,49,131800
"Departamento","Caballito",3,1,82,195000
"Departamento","Caballito",1,1,35,93100
"Departamento","Caballito",3,1,71,168500
"Departamento","Caballito",3,1,95,242400
"Departamento","Caballito",4,1,97,245500
"Departamento","San Telmo",1,1,43,208000
"Departamento","Barrio Norte",4,2,98,315000
"Departamento","Barrio Norte",1,1,34,120000
"Departamento","Barrio Norte",4,2,146,350000
"Departamento","Barrio Norte",4,1,103,340000
"Departamento","San Nicolás",3,1,57,128000
"Departamento","Villa Crespo",3,1,84,339000
"Departamento","Villa Crespo",5,1,145,350000
"Departamento","Villa Crespo",3,1,85,345000
"Departamento","Villa Crespo",3,1,68,260000
"Departamento","Villa Crespo",3,1,68,260000
"Departamento","Villa Crespo",3,1,85,311000
"Departamento","Villa Crespo",4,2,145,350000
"Departamento","Villa Crespo",3,1,71,173000
"Departamento","Villa Devoto",3,1,66,250000
"Departamento","Villa Ortuzar",1,1,35,126000
"Departamento","Villa del Parque",3,2,72,176000
"Departamento","Villa Luro",1,1,41,95000
"Departamento","Monte Castro",1,1,48,139000
"Departamento","Monte Castro",1,1,42,139000
"PH","Almagro",2,1,48,135000
"PH","Palermo",2,1,44,122000
"PH","Pompeya",1,1,175,115000
"PH","Caballito",2,1,74,145000
"PH","Villa Devoto",2,1,45,94000
"Departamento","Flores",2,1,41,78900
"Departamento","Flores",2,1,51,138000
"Departamento","Flores",2,1,32,85000
"Departamento","Nuñez",2,1,48,185000
"Departamento","Nuñez",2,1,35,135000
"Departamento","Nuñez",2,2,229,595000
"Departamento","Retiro",1,1,70,330000
"Departamento","Liniers",2,1,41,119000
"Departamento","Palermo",2,1,52,145000
"Departamento","Palermo",2,2,50,225000
"Departamento","Palermo",2,1,42,129000
"Departamento","Palermo",2,1,50,170000
"Departamento","Palermo",2,1,68,280000
"Departamento","Palermo",2,1,47,129000
"Departamento","Palermo",1,1,39,115000
"Departamento","Palermo",2,1,42,164000
"Departamento","Belgrano",1,1,39,133000
"Departamento","Belgrano",1,1,39,120000
"Departamento","Paternal",1,1,34,84200
"Departamento","Paternal",1,1,50,122500
"Departamento","Paternal",2,1,43,140000
"Departamento","Recoleta",2,1,44,135000
"Departamento","Recoleta",2,1,41,99000
"Departamento","Recoleta",1,1,30,125000
"Departamento","Saavedra",2,1,42,155000
"Departamento","Balvanera",2,1,34,70000
"Departamento","Balvanera",2,1,31,75000
"Departamento","Caballito",2,2,68,205000
"Departamento","Caballito",2,1,36,85000
"Departamento","Caballito",2,1,41,132000
"Departamento","Caballito",2,1,42,120000
"Departamento","Caballito",2,2,150,299000
"Departamento","Caballito",2,2,68,205000
"Departamento","Monserrat",1,1,55,96000
"Departamento","San Telmo",1,1,55,96000
"Departamento","San Telmo",2,1,34,75000
"Departamento","San Telmo",1,1,32,95000
"Departamento","San Telmo",1,1,32,85000
"Departamento","Barrio Norte",2,1,42,115000
"Departamento","Las Cañitas",2,2,229,595000
"Departamento","Las Cañitas",1,1,76,309000
"Departamento","Monte Castro",2,1,43,133000
"Departamento","Monte Castro",2,1,43,132000
"Departamento","Monte Castro",2,1,50,145000
"Departamento","Monte Castro",2,1,43,134000
"Departamento","San Nicolás",2,1,36,100000
"Departamento","Villa Crespo",1,1,50,137900
"Departamento","Villa Crespo",1,1,34,83800
"Departamento","Villa Crespo",1,1,50,135400
"Departamento","Villa Crespo",1,1,34,87100
"Departamento","Villa Crespo",1,1,34,91400
"Departamento","Villa Crespo",1,1,50,136100
"Departamento","Villa Crespo",1,1,34,90100
"Departamento","Villa Crespo",1,1,50,137900
"Departamento","Villa Crespo",1,1,50,135400
"Departamento","Villa Crespo",1,1,50,129500
"Departamento","Villa Crespo",1,1,34,87700
"Departamento","Villa Crespo",1,1,34,88600
"Departamento","Villa Crespo",1,1,34,87900
"Departamento","Villa Crespo",1,1,50,133500
"Departamento","Villa Crespo",1,1,50,130400
"Departamento","Villa Crespo",1,1,50,131700
"Departamento","Villa Crespo",1,1,34,89600
"Departamento","Villa Crespo",1,1,43,120000
"Departamento","Villa Crespo",1,1,50,128500
"Departamento","Villa Crespo",1,1,50,131000
"Departamento","Villa Crespo",1,1,50,128200
"Departamento","Villa Crespo",1,1,50,137900
"Departamento","Villa Crespo",2,1,48,169000
"Departamento","Villa Crespo",1,1,50,127300
"Departamento","Villa Crespo",1,1,50,123100
"Departamento","Villa Devoto",2,1,55,87000
"Departamento","Villa Devoto",2,1,50,127000
"Departamento","Puerto Madero",1,1,55,96000
"Departamento","Puerto Madero",2,1,65,415000
"Departamento","San Cristobal",2,1,42,96500
"Departamento","Villa Urquiza",2,1,63,115000
"Departamento","Villa Urquiza",2,1,47,130000
"Departamento","Villa Urquiza",1,1,39,125000
"Departamento","Villa Urquiza",2,1,70,149000
"Departamento","Villa del Parque",2,2,63,163000
"Departamento","Villa General Mitre",2,1,53,120000
"Departamento","Centro / Microcentro",2,1,41,79500
"PH","Floresta",3,1,130,199000
"PH","Floresta",3,1,154,235000
"PH","Paternal",3,1,123,178000
"PH","Caballito",3,2,108,360000
"PH","Villa Devoto",3,1,121,225000
"PH","Parque Centenario",3,2,108,360000
"Departamento","Flores",3,1,49,99900
"Departamento","Retiro",3,2,84,187000
"Departamento","Almagro",3,1,50,89000
"Departamento","Almagro",3,1,61,128000
"Departamento","Almagro",3,1,45,109000
"Departamento","Almagro",3,2,78,184000
"Departamento","Palermo",3,1,65,138000
"Departamento","Palermo",3,2,86,245000
"Departamento","Belgrano",3,2,88,550000
"Departamento","Floresta",3,2,66,140000
"Departamento","Recoleta",3,2,118,610000
"Departamento","Recoleta",3,1,78,185000
"Departamento","Balvanera",3,1,80,115000
"Departamento","Caballito",3,3,141,420000
"Departamento","Caballito",3,1,51,102000
"Departamento","Caballito",3,3,141,420000
"Departamento","Chacarita",3,1,65,130000
"Departamento","Monserrat",3,1,58,125000
"Departamento","Monserrat",3,1,76,187000
"Departamento","Villa Real",3,1,51,92000
"Departamento","Barrio Norte",3,2,141,420000
"Departamento","Barrio Norte",3,2,73,220000
"Departamento","Monte Castro",3,1,69,168000
"Departamento","San Nicolás",3,1,63,129900
"Departamento","Villa Crespo",3,2,84,217400
"Departamento","Villa Devoto",3,1,64,155000
"Departamento","Villa Urquiza",3,1,68,183000
"Departamento","Parque Centenario",3,1,73,215000
"Departamento","Villa Pueyrredón",3,2,81,286000
"PH","Palermo",4,1,100,400000
"PH","Palermo",4,1,77,239000
"PH","Palermo",4,1,120,390000
"PH","Palermo",4,1,120,390000
"PH","Barracas",6,2,152,249900
"PH","Belgrano",4,2,121,299000
"PH","Villa Urquiza",4,2,130,285000
"Casa","Caballito",4,3,199,348750
"Casa","Parque Chacabuco",4,2,300,365000
"Departamento","Once",4,1,56,143000
"Departamento","Abasto",5,2,91,232000
"Departamento","Flores",4,3,220,350000
"Departamento","Almagro",4,4,158,349000
"Departamento","Belgrano",4,3,180,620000
"Departamento","Belgrano",4,3,180,640000
"Departamento","Congreso",4,3,105,158000
"Departamento","Paternal",4,1,87,225000
"Departamento","Recoleta",4,2,97,351500
"Departamento","Recoleta",5,2,138,455000
"Departamento","Saavedra",4,2,95,200000
"Departamento","Balvanera",4,3,120,240000
"Departamento","Caballito",3,1,94,265000
"Departamento","Caballito",4,2,84,225000
"Departamento","Caballito",4,2,120,249900
"Departamento","Caballito",4,2,100,390000
"Departamento","Monserrat",4,1,73,99900
"Departamento","Colegiales",4,2,183,480000
"Departamento","Barrio Norte",5,2,138,455000
"Departamento","Villa Crespo",4,2,80,215000
"Departamento","Villa Crespo",4,3,89,234000
"Departamento","Parque Centenario",4,3,89,234000
"Departamento","Parque Centenario",4,4,158,349000
"Departamento","Centro / Microcentro",4,3,105,158000
"PH","Monte Castro",5,2,130,230000
"PH","Villa Devoto",5,2,130,230000
"Departamento","Boedo",6,2,120,215000
"Departamento","Almagro",6,2,120,215000
"Departamento","Balvanera",6,2,120,215000
"Departamento","Caballito",4,2,246,510000
"Casa","Boca",7,2,228,220000
"Casa","Villa Luro",1,1,85,69900
"Departamento","Palermo",1,1,29,85000
"Departamento","Palermo",4,2,89,220000
"Departamento","Palermo",1,1,36,103000
"Departamento","Palermo",1,1,31,114000
